   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   429.291    1.7   1.5   1.4  85.   85.   65.    0.5   0.15  0.3 
   429.354    1.65  1.5   1.4  80.   75.   65.    0.5   0.3   0.15
   429.390    1.6   1.4   1.5  80.   85.   55.    0.5   0.15  0.15
   429.396    1.65  1.6   1.5  80.   85.   65.    0.5   0.2   0.35
   429.416    1.6   1.4   1.4  80.   75.   55.    0.5   0.3   0.35
   429.463    1.7  1.4  1.5 85.  75.  60.   0.5  0.2  0.3
   429.519    1.6  1.4  1.6 80.  75.  65.   0.5  0.3  0.2
   429.624    1.6   1.6   1.6  80.   75.   55.    0.5   0.2   0.35
   429.709    1.7   1.6   1.4  80.   80.   60.    0.5   0.15  0.2 
   429.968    1.6   1.5   1.6  75.   80.   60.    0.5   0.25  0.15
   430.029    1.7   1.6   1.5  80.   75.   65.    0.5   0.35  0.15
   430.063    1.6   1.4   1.4  75.   75.   55.    0.5   0.2   0.25
   430.095    1.65  1.6   1.4  80.   85.   55.    0.5   0.3   0.2 
   430.124    1.65  1.5   1.4  75.   75.   55.    0.5   0.25  0.3 
   430.192    1.65  1.4   1.4  80.   85.   65.    0.5   0.25  0.35
   430.307    1.6   1.6   1.5  85.   80.   55.    0.5   0.25  0.15
   430.371    1.6   1.4   1.4  80.   75.   65.    0.5   0.15  0.15
   430.464    1.6   1.4   1.4  80.   75.   65.    0.5   0.35  0.3 
   430.968    1.6   1.5   1.6  80.   85.   65.    0.5   0.15  0.3 
   430.989    1.65  1.6   1.4  80.   85.   60.    0.5   0.2   0.3 
   431.026    1.7   1.5   1.4  85.   80.   60.    0.5   0.3   0.15
   431.061    1.6   1.4   1.5  80.   75.   55.    0.5   0.15  0.2 
   431.161    1.6   1.6   1.5  75.   85.   65.    0.5   0.2   0.25
   431.166    1.7   1.6   1.4  80.   85.   55.    0.5   0.35  0.3 
   431.178    1.6   1.5   1.6  80.   80.   60.    0.5   0.15  0.3 
   431.199    1.6   1.5   1.5  85.   80.   55.    0.5   0.15  0.25
   431.225    1.6   1.4   1.5  80.   75.   65.    0.5   0.35  0.35
   431.325    1.6   1.5   1.4  75.   85.   55.    0.5   0.2   0.15
   431.346    1.7   1.4   1.6  75.   85.   65.    0.5   0.25  0.15
   431.359    1.7   1.6   1.4  80.   75.   55.    0.5   0.15  0.2 
   431.464    1.6  1.5  1.6 75.  75.  55.   0.5  0.2  0.3
   431.563    1.65  1.4   1.4  80.   75.   55.    0.5   0.3   0.35
   431.787    1.7   1.5   1.4  80.   75.   60.    0.5   0.15  0.25
   432.075    1.6   1.4   1.6  85.   75.   60.    0.5   0.15  0.15
   432.135    1.7   1.5   1.4  85.   85.   65.    0.5   0.25  0.15
   432.178    1.7  1.5  1.4 85.  75.  55.   0.5  0.2  0.2
   432.188    1.65  1.6   1.5  75.   85.   65.    0.5   0.35  0.15
   432.224    1.6   1.6   1.6  75.   80.   55.    0.5   0.2   0.35
   432.302    1.6   1.5   1.5  85.   75.   60.    0.5   0.25  0.35
   432.312    1.65  1.4   1.6  80.   75.   65.    0.5   0.2   0.35
   432.608    1.65  1.5   1.4  80.   80.   55.    0.5   0.2   0.3 
   432.622    1.6   1.4   1.5  80.   80.   65.    0.5   0.25  0.2 
   432.668    1.7   1.5   1.6  85.   75.   65.    0.5   0.25  0.2 
   432.728    1.65  1.4   1.4  75.   80.   65.    0.5   0.15  0.3 
   432.821    1.65  1.5   1.5  75.   85.   65.    0.5   0.15  0.15
   432.901    1.65  1.4   1.4  85.   85.   65.    0.5   0.3   0.3 
   433.004    1.65  1.6   1.4  80.   75.   60.    0.5   0.15  0.15
   433.028    1.65  1.6   1.6  85.   80.   60.    0.5   0.15  0.2 
   433.125    1.6   1.4   1.4  80.   75.   60.    0.5   0.3   0.35
   433.155    1.7   1.6   1.6  85.   80.   60.    0.5   0.3   0.15
   433.164    1.7   1.4   1.4  75.   85.   60.    0.5   0.15  0.3 
   433.201    1.6   1.5   1.6  75.   80.   65.    0.5   0.25  0.15
   433.519    1.65  1.6   1.4  80.   75.   55.    0.5   0.3   0.3 
   433.645    1.65  1.6   1.5  85.   80.   55.    0.5   0.2   0.35
   433.774    1.65  1.4   1.6  85.   80.   55.    0.5   0.2   0.25
   433.844    1.7   1.6   1.6  85.   80.   55.    0.5   0.2   0.35
   433.942    1.7   1.4   1.6  75.   75.   60.    0.5   0.2   0.25
   433.964    1.7   1.6   1.4  85.   75.   55.    0.5   0.25  0.2 
   433.985    1.7   1.6   1.4  85.   80.   55.    0.5   0.15  0.25
   434.016    1.65  1.6   1.4  75.   85.   60.    0.5   0.2   0.3 
   434.070    1.6   1.4   1.4  75.   75.   65.    0.5   0.15  0.2 
   434.079    1.65  1.5   1.5  75.   80.   55.    0.5   0.3   0.2 
   434.223    1.6   1.5   1.6  85.   75.   65.    0.5   0.2   0.15
   434.307    1.6   1.5   1.5  80.   80.   60.    0.5   0.15  0.25
   434.490    1.65  1.5   1.6  85.   75.   65.    0.5   0.3   0.35
   434.708    1.6  1.6  1.4 75.  80.  55.   0.5  0.3  0.3
   434.856    1.7   1.6   1.4  80.   75.   65.    0.5   0.25  0.3 
   434.876    1.7   1.4   1.5  75.   80.   65.    0.5   0.25  0.3 
   434.967    1.65  1.4   1.5  75.   75.   65.    0.5   0.3   0.25
   434.967    1.6   1.5   1.5  80.   80.   65.    0.5   0.15  0.25
   435.010    1.6   1.6   1.6  85.   75.   55.    0.5   0.25  0.2 
   435.064    1.7   1.5   1.4  85.   80.   65.    0.5   0.35  0.15
   435.162    1.6   1.6   1.6  75.   85.   55.    0.5   0.25  0.25
   435.172    1.7   1.5   1.4  85.   85.   60.    0.5   0.35  0.15
   435.215    1.7  1.6  1.5 80.  75.  65.   0.5  0.3  0.2
   435.320    1.6   1.6   1.5  75.   75.   55.    0.5   0.3   0.15
   435.359    1.7   1.6   1.4  80.   80.   55.    0.5   0.35  0.3 
   435.434    1.7   1.5   1.6  75.   80.   65.    0.5   0.35  0.2 
   435.464    1.6   1.6   1.5  75.   85.   55.    0.5   0.25  0.2 
   435.467    1.6  1.4  1.5 85.  85.  60.   0.5  0.3  0.3
   435.545    1.7  1.5  1.5 75.  85.  65.   0.5  0.3  0.2
   435.659    1.7   1.5   1.5  80.   85.   65.    0.5   0.15  0.3 
   435.700    1.65  1.6   1.6  75.   75.   55.    0.5   0.35  0.35
   435.700    1.65  1.6   1.4  75.   80.   55.    0.5   0.25  0.3 
   435.724    1.7   1.5   1.6  85.   75.   65.    0.5   0.25  0.15
   435.968    1.6   1.5   1.4  80.   80.   60.    0.5   0.15  0.2 
   436.103    1.6  1.4  1.5 85.  75.  65.   0.5  0.3  0.2
   436.134    1.65  1.4   1.5  80.   75.   60.    0.5   0.3   0.3 
   436.245    1.7   1.6   1.6  80.   75.   65.    0.5   0.15  0.35
   436.394    1.6   1.6   1.4  75.   75.   55.    0.5   0.35  0.3 
   436.571    1.7   1.5   1.5  85.   80.   60.    0.5   0.35  0.2 
   436.614    1.6   1.5   1.4  75.   85.   60.    0.5   0.35  0.3 
   436.924    1.6   1.4   1.4  85.   80.   60.    0.5   0.3   0.15
   437.083    1.6   1.4   1.4  75.   75.   60.    0.5   0.25  0.2 
   437.152    1.7   1.5   1.5  85.   80.   60.    0.5   0.15  0.25
   437.209    1.7   1.6   1.4  85.   85.   55.    0.5   0.35  0.3 
   437.314    1.6   1.6   1.6  80.   85.   60.    0.5   0.25  0.2 
   437.321    1.65  1.4   1.5  75.   80.   65.    0.5   0.3   0.35
   437.454    1.6   1.6   1.6  80.   75.   55.    0.5   0.25  0.25
   437.482    1.7  1.5  1.5 85.  85.  60.   0.5  0.3  0.2
   437.505    1.6   1.6   1.5  75.   85.   55.    0.5   0.15  0.3 
   437.570    1.65  1.6   1.5  75.   80.   60.    0.5   0.15  0.2 
   437.654    1.7   1.6   1.6  80.   85.   60.    0.5   0.25  0.3 
   437.762    1.65  1.5   1.5  75.   80.   65.    0.5   0.35  0.2 
   437.806    1.65  1.6   1.5  85.   85.   55.    0.5   0.15  0.15
   437.877    1.6   1.6   1.4  75.   75.   65.    0.5   0.35  0.35
   437.922    1.7   1.5   1.4  80.   75.   65.    0.5   0.15  0.25
   437.970    1.6   1.6   1.5  80.   85.   60.    0.5   0.25  0.15
   438.019    1.7   1.5   1.6  85.   75.   60.    0.5   0.2   0.35
   438.138    1.6   1.4   1.4  75.   85.   65.    0.5   0.25  0.3 
   438.219    1.6   1.5   1.6  75.   80.   55.    0.5   0.25  0.15
   438.354    1.65  1.4   1.4  75.   75.   65.    0.5   0.2   0.25
   438.383    1.6   1.6   1.6  85.   85.   55.    0.5   0.15  0.35
   438.487    1.7   1.4   1.6  75.   75.   65.    0.5   0.25  0.15
   438.538    1.6   1.5   1.4  75.   80.   65.    0.5   0.25  0.3 
   438.572    1.7   1.5   1.5  85.   80.   65.    0.5   0.35  0.2 
   438.678    1.6   1.5   1.5  75.   85.   60.    0.5   0.15  0.25
   438.716    1.65  1.4   1.4  80.   85.   60.    0.5   0.15  0.3 
   438.891    1.65  1.6   1.5  85.   80.   60.    0.5   0.3   0.25
   438.940    1.6   1.4   1.6  75.   80.   60.    0.5   0.2   0.15
   438.982    1.65  1.6   1.5  75.   80.   55.    0.5   0.15  0.2 
   438.988    1.65  1.6   1.6  85.   80.   55.    0.5   0.15  0.2 
   439.030    1.65  1.6   1.6  85.   85.   65.    0.5   0.3   0.3 
   439.131    1.7   1.6   1.4  85.   80.   55.    0.5   0.35  0.3 
   439.153    1.6   1.6   1.6  80.   75.   65.    0.5   0.25  0.25
   439.191    1.6   1.5   1.5  80.   80.   65.    0.5   0.35  0.15
   439.194    1.6   1.4   1.5  85.   75.   60.    0.5   0.3   0.35
   439.227    1.6   1.6   1.4  80.   80.   60.    0.5   0.25  0.3 
   439.269    1.65  1.4   1.5  85.   75.   60.    0.5   0.3   0.35
   439.540    1.6   1.6   1.4  75.   85.   65.    0.5   0.25  0.15
   439.546    1.65  1.6   1.6  75.   75.   60.    0.5   0.2   0.2 
   439.740    1.7   1.6   1.4  80.   80.   60.    0.5   0.15  0.25
   439.771    1.65  1.4   1.4  85.   80.   55.    0.5   0.2   0.3 
   439.785    1.65  1.4   1.5  80.   85.   65.    0.5   0.3   0.3 
   439.830    1.65  1.5   1.6  85.   75.   55.    0.5   0.25  0.35
   439.968    1.7   1.5   1.4  75.   80.   60.    0.5   0.35  0.3 
   440.013    1.65  1.4   1.4  75.   85.   55.    0.5   0.15  0.3 
   440.018    1.6  1.5  1.5 80.  85.  60.   0.5  0.3  0.2
   440.171    1.6   1.6   1.5  85.   75.   60.    0.5   0.25  0.15
   440.185    1.6  1.5  1.4 85.  80.  65.   0.5  0.2  0.3
   440.288    1.6   1.4   1.6  75.   75.   55.    0.5   0.25  0.15
   440.505    1.6   1.6   1.6  85.   85.   60.    0.5   0.15  0.35
   440.548    1.6   1.4   1.4  80.   80.   65.    0.5   0.25  0.35
   440.626    1.7  1.6  1.5 75.  75.  55.   0.5  0.3  0.3
   440.650    1.65  1.4   1.4  85.   75.   60.    0.5   0.2   0.3 
   440.691    1.65  1.5   1.6  85.   85.   55.    0.5   0.2   0.35
   440.778    1.6   1.6   1.6  75.   80.   65.    0.5   0.2   0.35
   441.008    1.6   1.4   1.6  85.   85.   55.    0.5   0.15  0.15
   441.013    1.7   1.4   1.4  85.   75.   60.    0.5   0.3   0.25
   441.214    1.65  1.5   1.4  85.   75.   55.    0.5   0.35  0.25
   441.317    1.6   1.4   1.6  85.   85.   65.    0.5   0.15  0.15
   441.465    1.7  1.5  1.4 80.  80.  65.   0.5  0.2  0.3
   441.512    1.7   1.5   1.5  85.   80.   60.    0.5   0.25  0.3 
   441.669    1.7   1.4   1.5  75.   80.   65.    0.5   0.3   0.35
   441.759    1.65  1.5   1.5  75.   80.   60.    0.5   0.15  0.15
   441.858    1.6   1.5   1.4  80.   85.   65.    0.5   0.15  0.25
   441.864    1.6   1.6   1.6  75.   80.   60.    0.5   0.2   0.35
   441.895    1.7   1.5   1.6  85.   80.   55.    0.5   0.15  0.35
   441.944    1.7   1.5   1.4  75.   85.   55.    0.5   0.15  0.2 
   441.949    1.65  1.4   1.5  75.   75.   55.    0.5   0.15  0.3 
   442.037    1.65  1.5   1.4  80.   80.   60.    0.5   0.2   0.3 
   442.174    1.7   1.5   1.5  75.   80.   60.    0.5   0.25  0.2 
   442.187    1.7   1.4   1.6  75.   80.   65.    0.5   0.25  0.15
   442.247    1.65  1.5   1.5  85.   80.   60.    0.5   0.35  0.2 
   442.292    1.65  1.6   1.6  85.   75.   60.    0.5   0.35  0.25
   442.317    1.6   1.4   1.4  80.   85.   60.    0.5   0.15  0.3 
   442.338    1.6   1.4   1.4  85.   75.   65.    0.5   0.3   0.15
   442.436    1.6   1.6   1.5  80.   75.   60.    0.5   0.25  0.2 
   442.481    1.65  1.4   1.6  80.   75.   65.    0.5   0.3   0.3 
   442.501    1.65  1.4   1.5  80.   75.   65.    0.5   0.3   0.25
   442.501    1.6   1.6   1.6  80.   85.   55.    0.5   0.25  0.2 
   442.538    1.6   1.6   1.5  85.   75.   65.    0.5   0.25  0.15
   442.542    1.6  1.6  1.4 75.  85.  55.   0.5  0.2  0.2
   442.581    1.7   1.5   1.4  80.   75.   65.    0.5   0.35  0.35
   442.596    1.65  1.5   1.5  85.   75.   60.    0.5   0.35  0.15
   442.613    1.65  1.4   1.6  80.   80.   65.    0.5   0.3   0.35
   442.689    1.7   1.5   1.5  85.   80.   55.    0.5   0.15  0.35
   442.698    1.6   1.6   1.4  75.   80.   65.    0.5   0.35  0.3 
   442.724    1.65  1.4   1.4  80.   75.   65.    0.5   0.15  0.3 
   442.769    1.65  1.5   1.5  85.   85.   65.    0.5   0.3   0.3 
   442.990    1.65  1.4   1.4  80.   80.   55.    0.5   0.2   0.3 
   443.103    1.6   1.6   1.4  75.   85.   60.    0.5   0.2   0.25
   443.207    1.65  1.6   1.6  75.   85.   65.    0.5   0.35  0.2 
   443.242    1.65  1.4   1.4  75.   80.   60.    0.5   0.15  0.3 
   443.356    1.7  1.4  1.4 80.  80.  55.   0.5  0.2  0.3
   443.481    1.6   1.4   1.4  80.   85.   65.    0.5   0.3   0.15
   443.491    1.7   1.5   1.4  75.   85.   55.    0.5   0.25  0.3 
   443.501    1.65  1.4   1.4  80.   75.   55.    0.5   0.2   0.2 
   443.515    1.7  1.6  1.5 85.  80.  65.   0.5  0.2  0.3
   443.571    1.65  1.6   1.5  75.   80.   65.    0.5   0.2   0.15
   443.664    1.6   1.6   1.5  80.   75.   65.    0.5   0.25  0.2 
   443.687    1.7   1.4   1.4  80.   75.   60.    0.5   0.3   0.35
   443.820    1.6  1.4  1.4 85.  80.  55.   0.5  0.3  0.3
   443.874    1.6   1.5   1.4  80.   75.   65.    0.5   0.2   0.25
   444.128    1.6   1.4   1.6  80.   75.   60.    0.5   0.3   0.35
   444.273    1.65  1.6   1.4  85.   85.   65.    0.5   0.3   0.25
   444.330    1.6   1.6   1.6  85.   85.   65.    0.5   0.25  0.15
   444.347    1.65  1.5   1.4  85.   75.   55.    0.5   0.25  0.2 
   444.403    1.7   1.5   1.4  80.   80.   60.    0.5   0.35  0.3 
   444.455    1.7   1.4   1.5  85.   85.   60.    0.5   0.25  0.3 
   444.497    1.65  1.4   1.6  80.   85.   60.    0.5   0.2   0.25
   444.536    1.65  1.6   1.4  85.   85.   60.    0.5   0.35  0.25
   444.729    1.65  1.5   1.6  80.   75.   65.    0.5   0.3   0.3 
   444.880    1.6   1.5   1.4  75.   85.   55.    0.5   0.2   0.25
   444.987    1.6   1.5   1.4  85.   80.   55.    0.5   0.25  0.25
   445.037    1.65  1.4   1.4  85.   85.   60.    0.5   0.25  0.2 
   445.082    1.7   1.6   1.5  80.   80.   60.    0.5   0.15  0.35
   445.199    1.6   1.6   1.5  75.   75.   65.    0.5   0.35  0.35
   445.200    1.7   1.4   1.6  80.   80.   60.    0.5   0.25  0.15
   445.220    1.65  1.6   1.6  80.   75.   65.    0.5   0.35  0.15
   445.296    1.6   1.4   1.4  75.   85.   55.    0.5   0.25  0.2 
   445.622    1.7   1.5   1.6  85.   85.   60.    0.5   0.2   0.35
   445.643    1.65  1.4   1.6  75.   80.   65.    0.5   0.25  0.3 
   445.832    1.6   1.6   1.5  75.   85.   55.    0.5   0.2   0.25
   445.898    1.65  1.6   1.4  75.   80.   55.    0.5   0.15  0.15
   446.006    1.65  1.6   1.5  85.   80.   55.    0.5   0.35  0.3 
   446.087    1.65  1.6   1.5  75.   80.   65.    0.5   0.15  0.2 
   446.115    1.7   1.4   1.4  80.   80.   65.    0.5   0.25  0.3 
   446.124    1.7  1.6  1.5 75.  85.  55.   0.5  0.2  0.3
   446.154    1.6   1.5   1.6  85.   85.   55.    0.5   0.2   0.15
   446.185    1.65  1.6   1.4  75.   85.   65.    0.5   0.35  0.15
   446.225    1.7   1.5   1.5  85.   85.   65.    0.5   0.25  0.2 
   446.259    1.6   1.6   1.6  75.   75.   65.    0.5   0.25  0.3 
   446.297    1.65  1.5   1.5  75.   80.   65.    0.5   0.25  0.35
   446.739    1.7   1.6   1.4  85.   80.   65.    0.5   0.15  0.2 
   446.879    1.65  1.4   1.4  80.   85.   65.    0.5   0.25  0.25
   446.920    1.7   1.6   1.4  85.   85.   60.    0.5   0.25  0.3 
   447.041    1.6   1.6   1.4  75.   85.   55.    0.5   0.25  0.15
   447.178    1.6   1.4   1.4  85.   75.   60.    0.5   0.25  0.15
   447.301    1.6  1.4  1.6 80.  75.  60.   0.5  0.3  0.3
   447.358    1.6  1.4  1.4 85.  80.  60.   0.5  0.3  0.2
   447.738    1.65  1.6   1.5  85.   80.   60.    0.5   0.15  0.15
   447.811    1.7   1.5   1.5  75.   85.   65.    0.5   0.3   0.15
   447.817    1.6  1.5  1.6 80.  80.  60.   0.5  0.2  0.2
   447.839    1.65  1.6   1.4  75.   80.   65.    0.5   0.15  0.15
   448.017    1.7   1.6   1.5  85.   80.   60.    0.5   0.15  0.35
   448.047    1.65  1.6   1.6  85.   85.   65.    0.5   0.15  0.2 
   448.185    1.65  1.6   1.4  75.   80.   65.    0.5   0.35  0.2 
   448.222    1.7   1.5   1.5  75.   75.   55.    0.5   0.15  0.35
   448.250    1.6   1.4   1.5  85.   75.   60.    0.5   0.25  0.2 
   448.298    1.7   1.5   1.5  85.   85.   60.    0.5   0.35  0.2 
   448.369    1.65  1.5   1.5  80.   75.   65.    0.5   0.35  0.35
   448.373    1.65  1.5   1.6  85.   85.   65.    0.5   0.35  0.15
   448.382    1.65  1.5   1.4  85.   80.   60.    0.5   0.25  0.3 
   448.481    1.6   1.4   1.6  75.   75.   60.    0.5   0.25  0.3 
   448.879    1.6   1.6   1.6  75.   75.   55.    0.5   0.25  0.3 
   448.908    1.65  1.5   1.6  85.   85.   65.    0.5   0.25  0.25
   448.997    1.6   1.4   1.4  80.   85.   55.    0.5   0.2   0.25
   448.999    1.6   1.4   1.4  80.   85.   65.    0.5   0.25  0.15
   449.026    1.6  1.5  1.4 85.  75.  60.   0.5  0.3  0.2
   449.396    1.6  1.6  1.4 75.  80.  65.   0.5  0.2  0.2
   449.483    1.65  1.6   1.4  75.   80.   60.    0.5   0.15  0.15
   449.496    1.6   1.4   1.6  75.   75.   65.    0.5   0.3   0.35
   449.506    1.7   1.4   1.6  80.   75.   60.    0.5   0.25  0.35
   449.586    1.6   1.5   1.6  85.   75.   60.    0.5   0.2   0.15
   449.587    1.6  1.4  1.5 80.  85.  65.   0.5  0.3  0.2
   449.623    1.65  1.6   1.4  80.   85.   55.    0.5   0.3   0.3 
   449.623    1.7   1.5   1.4  75.   80.   65.    0.5   0.15  0.25
   449.670    1.6  1.6  1.4 85.  75.  55.   0.5  0.2  0.2
   449.703    1.7   1.4   1.4  75.   75.   55.    0.5   0.3   0.35
   449.738    1.7   1.5   1.5  80.   80.   55.    0.5   0.25  0.15
   449.804    1.65  1.5   1.6  75.   75.   65.    0.5   0.35  0.35
   450.015    1.65  1.5   1.4  80.   85.   65.    0.5   0.35  0.35
   450.032    1.7  1.4  1.4 85.  75.  60.   0.5  0.3  0.2
   450.055    1.65  1.6   1.6  80.   75.   55.    0.5   0.2   0.15
   450.423    1.6   1.6   1.6  85.   85.   60.    0.5   0.25  0.15
   450.468    1.7   1.5   1.6  85.   75.   60.    0.5   0.35  0.2 
   450.695    1.7  1.4  1.4 85.  75.  60.   0.5  0.2  0.3
   450.770    1.65  1.4   1.4  80.   80.   65.    0.5   0.25  0.35
   450.866    1.65  1.5   1.6  80.   80.   65.    0.5   0.3   0.3 
   450.894    1.65  1.5   1.5  75.   75.   60.    0.5   0.25  0.35
   450.961    1.65  1.5   1.6  75.   80.   55.    0.5   0.15  0.2 
   451.109    1.6   1.4   1.4  75.   75.   65.    0.5   0.15  0.25
   451.119    1.6   1.5   1.5  85.   80.   55.    0.5   0.2   0.35
   451.166    1.65  1.4   1.5  85.   85.   65.    0.5   0.3   0.3 
   451.193    1.7   1.5   1.6  85.   85.   65.    0.5   0.35  0.25
   451.229    1.6  1.6  1.5 85.  75.  65.   0.5  0.2  0.3
   451.333    1.6   1.5   1.5  80.   75.   65.    0.5   0.35  0.15
   451.506    1.6  1.6  1.4 85.  75.  60.   0.5  0.2  0.2
   451.519    1.6  1.5  1.6 75.  75.  65.   0.5  0.2  0.3
   451.574    1.6   1.6   1.4  75.   75.   60.    0.5   0.25  0.25
   451.597    1.6   1.6   1.4  75.   75.   55.    0.5   0.3   0.25
   451.861    1.7   1.6   1.5  80.   85.   55.    0.5   0.15  0.35
   451.862    1.7   1.5   1.6  85.   75.   65.    0.5   0.35  0.15
   451.882    1.7  1.5  1.4 85.  80.  55.   0.5  0.2  0.2
   451.905    1.7   1.5   1.6  85.   75.   55.    0.5   0.25  0.15
   451.920    1.65  1.4   1.4  80.   80.   65.    0.5   0.25  0.25
   451.932    1.7  1.6  1.5 80.  85.  60.   0.5  0.3  0.3
   451.953    1.7   1.4   1.6  75.   75.   65.    0.5   0.3   0.35
   452.057    1.65  1.6   1.6  80.   75.   65.    0.5   0.2   0.15
   452.154    1.7   1.5   1.6  75.   85.   60.    0.5   0.2   0.35
   452.492    1.6   1.4   1.5  75.   75.   60.    0.5   0.25  0.25
   452.633    1.7   1.5   1.5  75.   75.   60.    0.5   0.15  0.35
   452.677    1.7  1.5  1.5 75.  80.  55.   0.5  0.2  0.3
   452.692    1.65  1.4   1.4  75.   85.   55.    0.5   0.3   0.35
   452.693    1.6   1.4   1.4  85.   75.   65.    0.5   0.25  0.25
   452.714    1.65  1.6   1.6  80.   75.   55.    0.5   0.35  0.3 
   452.812    1.65  1.6   1.5  85.   85.   65.    0.5   0.15  0.15
   452.958    1.6   1.6   1.4  75.   80.   65.    0.5   0.35  0.35
   452.986    1.7   1.6   1.5  75.   75.   65.    0.5   0.3   0.25
   453.085    1.7   1.4   1.6  80.   80.   60.    0.5   0.25  0.35
   453.169    1.6  1.4  1.6 80.  80.  65.   0.5  0.3  0.2
   453.174    1.7   1.5   1.6  75.   85.   65.    0.5   0.35  0.2 
   453.217    1.7   1.4   1.6  80.   85.   55.    0.5   0.15  0.35
   453.220    1.7   1.5   1.4  85.   85.   60.    0.5   0.3   0.25
   453.307    1.6   1.4   1.6  75.   80.   65.    0.5   0.3   0.35
   453.354    1.7   1.5   1.5  80.   75.   55.    0.5   0.15  0.3 
   453.392    1.6   1.6   1.6  80.   85.   65.    0.5   0.25  0.2 
   453.414    1.65  1.5   1.4  80.   80.   60.    0.5   0.15  0.3 
   453.454    1.6  1.6  1.6 80.  80.  65.   0.5  0.2  0.3
   453.461    1.65  1.6   1.4  85.   75.   65.    0.5   0.2   0.3 
   453.543    1.65  1.6   1.5  75.   75.   60.    0.5   0.2   0.15
   453.627    1.6   1.4   1.5  80.   75.   60.    0.5   0.3   0.25
   453.669    1.65  1.6   1.5  75.   80.   60.    0.5   0.15  0.3 
   453.711    1.7   1.6   1.6  85.   80.   65.    0.5   0.25  0.3 
   453.819    1.6  1.5  1.4 80.  80.  55.   0.5  0.3  0.2
   453.883    1.7  1.4  1.4 75.  85.  55.   0.5  0.3  0.3
   454.020    1.7  1.4  1.4 85.  75.  65.   0.5  0.3  0.3
   454.060    1.6  1.5  1.4 75.  85.  65.   0.5  0.2  0.3
   454.086    1.7   1.6   1.5  80.   80.   55.    0.5   0.15  0.35
   454.100    1.6   1.5   1.4  80.   85.   60.    0.5   0.35  0.35
